MovieID,Date,Calendar_Week,Rank,Compare_LW,Theaters,Change,To_Date,Weekend,Weekend_Gross
rl2851898113,Feb 17-19,2023W07,25,-9.71,1,-70,59067,3,116.0
rl3885466369,May 26-28,2023W21,6,0.0,607,0,28561,1,28561.0
rl3885466369,Jun 2-4,2023W22,10,-9.15,62,-545,50269,2,2441.0
rl2885452545,Feb 3-5,2023W05,11,0.0,426,0,27849,2,27849.0
rl2885452545,Feb 10-12,2023W06,21,-9.07,36,-390,46603,3,2597.0
rl2885452545,Feb 17-19,2023W07,22,-8.62,8,-28,49632,4,359.0
rl2091942657,Sep 29-Oct 1,2023W39,6,0.0,756,0,33347,1,33347.0
rl2091942657,Oct 6-8,2023W40,19,-9.77,28,-728,47724,2,779.0
rl950960897,Sep 22-24,2023W38,7,0.0,804,0,28583,1,28583.0
rl950960897,Sep 29-Oct 1,2023W39,13,-8.58,97,-707,46862,2,4045.0
rl1469416193,May 12-14,2023W19,7,0.0,555,0,29408,1,25958.0
rl1469416193,May 19-21,2023W20,11,-8.94,71,-484,46930,2,2740.0
rl1469416193,May 26-28,2023W21,15,-8.31,8,-63,49002,3,464.0
rl3049095937,Nov 3-5,2023W44,6,0.0,760,0,30006,1,30006.0
rl3049095937,Nov 10-12,2023W45,13,-9.41,107,-653,45063,2,1781.0
rl1252557569,Aug 25-27,2023W34,9,0.0,670,0,22729,1,22729.0
rl1252557569,Sep 1-3,2023W35,17,-9.31,39,-631,43949,2,1560.0
rl532448001,Nov 10-12,2023W45,7,0.0,475,0,18981,1,18981.0
rl532448001,Nov 17-19,2023W46,11,-7.13,151,-324,38849,2,5449.0
rl532448001,Nov 24-26,2023W47,17,-7.14,66,-85,43725,3,1558.0
rl3668738817,Sep 15-17,2023W37,6,0.0,839,0,28419,1,28419.0
rl3668738817,Sep 22-24,2023W38,14,-9.11,123,-716,43711,2,2526.0
rl3741221633,Feb 10-12,2023W06,11,0.0,226,0,382418,1,29039.0
rl3741221633,Feb 17-19,2023W07,10,-6.52,86,-140,395580,2,10094.0
rl2542306049,Mar 24-26,2023W12,9,0.0,382,0,21108,1,21108.0
rl2542306049,Mar 31-Apr 2,2023W13,12,-6.59,103,-279,38227,2,7195.0
rl2542306049,Apr 7-9,2023W14,17,-8.96,5,-98,41883,3,748.0
rl949125889,May 5-7,2023W18,6,0.0,533,0,22372,1,22372.0
rl949125889,May 12-14,2023W19,13,-8.61,105,-428,39273,2,3105.0
rl949125889,May 19-21,2023W20,16,-9.32,6,-99,41705,3,211.0
rl2156888833,Apr 14-16,2023W15,8,0.0,549,0,24146,1,24146.0
rl2156888833,Apr 21-23,2023W16,12,-9.47,57,-492,40221,2,1269.0
rl2644673281,Oct 13-15,2023W41,6,0.0,523,0,18207,1,18207.0
rl2644673281,Oct 27-29,2023W43,18,0.0,14,0,40220,3,564.0
rl1217757953,May 12-14,2023W19,9,0.0,261,0,22276,1,21710.0
rl1217757953,May 19-21,2023W20,12,-0.89,62,-199,39114,2,2391.0
rl3992617729,Jan 27-29,2023W04,11,0.0,296,0,27016,1,27016.0
rl3992617729,Feb 3-5,2023W05,20,-9.41,26,-270,38471,2,1603.0
rl3634004737,Jun 16-18,2023W24,9,0.0,598,0,36895,1,36895.0
rl4026172161,Jan 27-29,2023W04,13,0.0,385,0,24388,1,22718.0
rl4026172161,Feb 3-5,2023W05,19,-8.48,71,-314,38369,2,3449.0
rl3316613889,Sep 22-24,2023W38,3,0.0,2334,0,629997,2,129776.0
rl3316613889,Oct 6-8,2023W40,9,0.0,132,0,536839,4,10873.0
rl3459941121,Apr 8-10,2022W14,3,0.0,1746,0,165505,1,152540.0
rl3459941121,Apr 15-17,2022W15,3,2.25,1742,-4,570165,2,186931.0
rl3459941121,Apr 22-24,2022W16,5,-5.95,1246,-496,800174,3,75742.0
rl3459941121,Apr 29-May 1,2022W17,8,-5.97,425,-821,884429,4,30540.0
rl3459941121,May 6-8,2022W18,12,-9.63,8,-417,901189,5,1145.0
rl3459941121,May 13-15,2022W19,12,-5.62,20,12,897271,6,501.0
rl3459941121,Mar 17-19,2023W11,8,0.0,299,0,892629,50,13978.0
rl3459941121,Mar 24-26,2023W12,15,-6.65,110,-189,909525,51,4683.0
rl3459941121,Mar 31-Apr 2,2023W13,19,-8.22,26,-84,914743,52,832.0
rl311526145,Apr 21-23,2023W16,8,0.0,507,0,13841,1,13841.0
rl311526145,Apr 28-30,2023W17,13,-9.87,13,-494,35933,2,181.0
rl3650913025,Jun 30-Jul 2,2023W26,12,0.0,575,0,20250,1,20250.0
rl3650913025,Jul 7-9,2023W27,17,-8.45,102,-473,33586,2,3132.0
rl3650913025,Jul 21-23,2023W29,13,0.0,24,0,35079,4,417.0
rl1652589313,Feb 17-19,2023W07,7,0.0,319,0,15508,1,15508.0
rl1652589313,Feb 24-26,2023W08,16,-7.79,87,-232,30359,2,3421.0
rl1652589313,Mar 3-5,2023W09,23,-7.98,14,-73,33063,3,691.0
rl1652589313,Mar 10-12,2023W10,23,-7.81,2,-12,33927,4,151.0
rl328303361,Apr 21-23,2023W16,9,0.0,293,0,10327,1,10327.0
rl328303361,Apr 28-30,2023W17,12,-4.09,79,-214,25305,2,6106.0
rl328303361,May 5-7,2023W18,15,-7.92,9,-70,33704,3,1269.0
rl515670785,Nov 10-12,2023W45,6,0.0,509,0,19750,1,19750.0
rl515670785,Nov 17-19,2023W46,15,-0.89,62,-447,33123,2,2176.0
rl1526170369,"Dec 30-Jan 1, 2023",2022W52,6,0.0,648,0,30837,1,30837.0
rl1526170369,Jan 6-8,2023W01,11,-8.11,163,-485,57431,2,5817.0
rl1526170369,Jan 13-15,2023W02,12,-7.78,42,-121,63204,3,1290.0
rl1526170369,Jan 20-22,2023W03,21,-9.76,2,-40,63757,4,31.0
rl658800641,Dec 1-3,2023W48,7,0.0,940,0,32510,1,32510.0
rl435585793,Jan 6-8,2023W01,8,0.0,566,0,16710,1,16710.0
rl435585793,Jan 13-15,2023W02,9,-8.41,123,-443,28904,2,2650.0
rl435585793,Jan 20-22,2023W03,17,-7.98,30,-93,31839,3,534.0
rl2558952193,Mar 17-19,2023W11,7,0.0,410,0,17088,1,17088.0
rl2558952193,Mar 24-26,2023W12,17,-8.36,54,-356,28178,2,2799.0
rl2558952193,Mar 31-Apr 2,2023W13,17,-6.46,16,-38,29923,3,991.0
rl2558952193,Apr 7-9,2023W14,22,-8.14,4,-12,30591,4,184.0
rl603226881,Dec 16-18World Cup (Qatar),2022W50,2,0.0,341,0,25016,0,25016.0
rl603226881,Dec 23-25,2022W51,5,0.0,671,0,25029,0,47037.0
rl603226881,"Dec 30-Jan 1, 2023",2022W52,7,0.0,189,0,104851,0,17023.0
rl603226881,Jan 6-8,2023W01,12,0.0,24,0,114214,0,1930.0
rl603226881,Jan 13-15,2023W02,15,0.0,20,0,115791,0,747.0
rl603226881,Feb 24-26,2023W08,14,0.0,78,0,121987,1,6694.0
rl603226881,Mar 3-5,2023W09,16,-4.35,38,-40,133353,2,3783.0
rl603226881,Mar 10-12,2023W10,24,-9.67,5,-33,135118,3,126.0
rl2902229761,Feb 3-5,2023W05,13,0.0,288,0,19761,1,19761.0
rl2902229761,Feb 10-12,2023W06,18,-0.69,115,-173,28738,2,6132.0
rl2902229761,Feb 17-19,2023W07,23,-9.61,9,-106,29890,3,240.0
rl2108719873,Sep 29-Oct 1,2023W39,7,0.0,497,0,20596,1,20596.0
rl2108719873,Oct 6-8,2023W40,18,-9.24,50,-447,28371,2,1575.0
rl423919617,Dec 1-3,2023W48,10,0.0,1026,0,27649,1,27649.0
rl2125497089,Sep 29-Oct 1,2023W39,8,0.0,421,0,27302,1,17952.0
rl2125497089,Oct 6-8,2023W40,14,-8.51,56,-365,35962,2,2681.0
rl280789761,Nov 10-12,2023W45,10,0.0,127,0,8241,1,8241.0
rl280789761,Nov 17-19,2023W46,12,-4.19,42,-85,21077,2,4790.0
rl280789761,Nov 24-26,2023W47,16,-5.94,25,-17,26072,3,1946.0
rl4121199361,Aug 11-13,2023W32,6,0.0,908,0,25874,1,25874.0
rl452363009,Jan 6-8,2023W01,9,0.0,462,0,15333,1,15333.0
rl452363009,Jan 13-15,2023W02,13,-9.23,57,-405,24484,2,1177.0
rl452363009,Jan 20-22,2023W03,19,-7.67,11,-46,25855,3,274.0
rl1269334785,Aug 25-27,2023W34,11,0.0,412,0,16817,2,10588.0
rl1269334785,Sep 1-3,2023W35,16,-7.13,58,-354,29674,3,3037.0
rl1269334785,Sep 8-10,2023W36,17,-8.33,11,-47,31120,4,508.0
rl3607003905,Feb 10-12,2023W06,16,0.0,0,0,9622,1,9622.0
rl3607003905,Feb 17-19,2023W07,18,-7.46,0,0,18582,2,2440.0
rl3607003905,Feb 24-26,2023W08,19,-5.36,0,0,21462,3,1132.0
rl3607003905,Mar 3-5,2023W09,20,0.12,13,0,20991,4,1146.0
rl3607003905,Mar 10-12,2023W10,19,-5.28,11,-2,22041,5,541.0
rl457474049,Dec 1-3,2023W48,13,0.0,442,0,21012,1,21012.0
rl1304003329,Oct 27-29,2023W43,8,0.0,108,0,68720,2,9744.0
rl1304003329,Nov 3-5,2023W44,11,-5.35,95,-13,79401,3,4534.0
rl3590226689,Feb 10-12,2023W06,14,0.0,224,0,9771,1,9771.0
rl3590226689,Feb 17-19,2023W07,24,-9.81,13,-211,19880,2,181.0
rl3633808129,May 26-28,2023W21,7,0.0,295,0,9512,1,9512.0
rl3633808129,Jun 2-4,2023W22,17,-0.96,23,-272,17626,2,385.0
rl1184793345,Jul 7-9,2023W27,12,0.0,398,0,11293,1,11293.0
rl1184793345,Jul 14-16,2023W28,15,-0.91,65,-333,16377,2,1016.0
rl1184793345,Jul 21-23,2023W29,14,-7.85,15,-50,17399,3,218.0
rl3868033793,Apr 7-9,2023W14,9,0.0,374,0,10191,0,10191.0
rl3868033793,Apr 14-16,2023W15,15,0.0,71,0,16381,1,1093.0
rl3868033793,Apr 21-23,2023W16,20,-9.13,7,-64,17014,2,95.0
rl3685516033,Sep 15-17,2023W37,10,0.0,296,0,5670,1,5670.0
rl3685516033,Sep 22-24,2023W38,11,0.93,288,-8,13049,2,6200.0
rl3685516033,Sep 29-Oct 1,2023W39,20,-8.52,34,-254,17003,3,915.0
rl1056604929,Jan 20-22,2023W03,8,0.0,484,0,151054,1,16976.0
rl2915926785,Jul 1-3,2022W26,1,0.0,9041,0,1599055,1,1599055.0
rl2915926785,Jul 8-10,2022W27,2,-2.05,205,-8836,5412680,2,1271880.0
rl2915926785,Jul 15-17,2022W28,1,-1.68,7237,7032,6330699,3,1057960.0
rl2915926785,Jul 22-24,2022W29,1,-4.96,205,-7032,7858177,4,533044.0
rl2915926785,Jul 29-31,2022W30,4,-5.82,1931,1726,8015030,5,222741.0
rl2915926785,Aug 5-7,2022W31,6,-4.96,149,-1782,8387995,6,112184.0
rl2915926785,Aug 12-14,2022W32,5,-3.43,770,621,8336359,7,73751.0
rl2915926785,Aug 19-21,2022W33,7,-2.44,96,-674,8581497,8,55751.0
rl2915926785,Aug 26-28,2022W34,10,-7.48,195,99,8457709,9,14025.0
rl2915926785,Sep 2-4,2022W35,6,2.28,56,-139,8676879,10,46000.0
rl2915926785,Sep 9-11,2022W36,8,-7.53,29,-27,8689606,11,11356.0
rl2915926785,Sep 16-18,2022W37,15,-7.26,6,-23,8693768,12,3113.0
rl2915926785,Sep 23-25,2022W38,13,-8.62,9,3,8423587,13,429.0
rl2915926785,Sep 30-Oct 2,2022W39,13,4.38,9,0,8368167,14,617.0
rl2915926785,Oct 7-9,2022W40,16,-1.17,6,-3,8361417,15,545.0
rl2915926785,Oct 14-16,2022W41,18,3.32,8,2,8281356,16,726.0
rl2915926785,Oct 21-23,2022W42,12,-1.52,8,0,8095995,17,616.0
rl79921921,May 6-8,2022W18,1,0.0,12686,0,4126092,1,2791119.0
rl79921921,May 13-15,2022W19,1,-5.21,9119,-3567,6971551,2,1337895.0
rl79921921,May 20-22,2022W20,1,-6.59,4182,-4937,7955119,3,456452.0
rl79921921,May 27-29,2022W21,4,-5.15,1996,-2186,8356411,4,221356.0
rl79921921,Jun 3-5,2022W22,6,-7.97,475,-1521,8555092,5,45044.0
rl79921921,Jun 10-12,2022W23,9,-4.89,242,-233,8611212,6,23022.0
rl79921921,Jun 17-19,2022W24,6,-4.83,102,-140,8620446,7,11901.0
rl79921921,Jun 24-26,2022W25,13,-8.07,18,-84,8621724,8,2302.0
rl79921921,Jul 1-3,2022W26,13,-6.23,15,-3,8613576,9,869.0
rl3486286593,Jul 8-10,2022W27,1,0.0,10559,0,2416572,1,1860406.0
rl3486286593,Jul 15-17,2022W28,2,-6.19,5668,-4891,4117840,2,708710.0
rl3486286593,Jul 29-31,2022W30,6,0.0,719,0,5013962,4,77310.0
rl3486286593,Aug 5-7,2022W31,8,-6.92,242,-477,5066041,5,23823.0
rl3486286593,Aug 12-14,2022W32,9,-5.33,130,-112,5091191,6,11124.0
rl3486286593,Aug 19-21,2022W33,13,-5.26,77,-53,5101725,7,5268.0
rl3486286593,Aug 26-28,2022W34,15,-5.66,43,-34,5103379,8,2288.0
rl3486286593,Sep 2-4,2022W35,16,-0.41,15,-28,5098844,9,1349.0
rl2110292737,Jun 10-12,2022W23,2,0.0,4230,0,509092,1,509092.0
rl2110292737,Jun 17-19,2022W24,1,11.98,7510,3280,2728654,2,1119122.0
rl2110292737,Jun 24-26,2022W25,1,-6.52,4433,-3077,3796020,3,388954.0
rl2110292737,Jul 1-3,2022W26,3,-7.48,1407,-3026,4090999,4,98104.0
rl2110292737,Jul 8-10,2022W27,5,-8.36,144,-1263,4141438,5,16065.0
rl2110292737,Jul 15-17,2022W28,9,-6.31,72,-72,4148818,6,5923.0
rl2110292737,Jul 29-31,2022W30,13,0.0,5,0,4164201,8,404.0
rl2983625473,Aug 26-28,2022W34,4,0.0,1342,0,93981,1,93981.0
rl2983625473,Sep 2-4,2022W35,1,35.54,3923,2581,693696,2,428006.0
rl2983625473,Sep 9-11,2022W36,2,-6.01,2109,-1814,879317,3,170749.0
rl2983625473,Sep 16-18,2022W37,3,-4.32,1157,-952,989925,4,97052.0
rl2983625473,Sep 23-25,2022W38,4,-0.61,398,-759,1037384,5,37875.0
rl2983625473,Sep 30-Oct 2,2022W39,4,-0.13,289,-109,1076722,6,37400.0
rl2983625473,Oct 7-9,2022W40,5,-0.56,295,6,1113527,7,35299.0
rl2983625473,Oct 14-16,2022W41,8,-3.78,215,-80,1127085,8,21964.0
rl2983625473,Oct 21-23,2022W42,6,-3.72,132,-83,1115931,9,13803.0
rl2983625473,Oct 28-30,2022W43,14,-9.83,10,-122,3411585,10,237.0
rl1221165825,Jun 3-5,2022W22,1,0.0,6857,0,837222,0,837222.0
rl1221165825,Jun 10-12,2022W23,1,0.0,5002,0,2093386,1,685114.0
rl1221165825,Jun 17-19,2022W24,2,-5.44,2539,-2463,2762541,2,312367.0
rl1221165825,Jun 24-26,2022W25,3,-5.76,1142,-1397,3078062,3,132486.0
rl1221165825,Jul 1-3,2022W26,5,-7.38,366,-776,3181897,4,34751.0
rl1221165825,Jul 8-10,2022W27,8,-9.04,10,-356,3178781,5,3350.0
rl893354753,Apr 22-24,2022W16,1,0.0,4517,0,355975,1,355975.0
rl893354753,Apr 29-May 1,2022W17,1,16.27,6956,2439,1709417,2,934991.0
rl893354753,May 6-8,2022W18,2,-7.65,2054,-4902,2505492,3,219915.0
rl893354753,May 13-15,2022W19,3,-3.45,1390,-664,2808506,4,144056.0
rl893354753,May 20-22,2022W20,8,-7.58,452,-938,2908432,5,34926.0
rl893354753,May 27-29,2022W21,8,-5.99,150,-302,2947585,6,13992.0
rl893354753,Jun 3-5,2022W22,12,-7.82,68,-82,2956186,7,3045.0
rl893354753,Jun 10-12,2022W23,15,-0.85,14,-54,2961975,8,456.0
rl893354753,Jun 17-19,2022W24,14,0.23,6,-8,2956808,9,561.0
rl4209476353,Oct 21-23,2022W42,1,0.0,9693,0,1485323,1,1125152.0
rl4209476353,Oct 28-30,2022W43,1,-5.99,4376,-5317,2581771,2,451610.0
rl4209476353,Nov 4-6,2022W44,1,-4.59,3001,-1375,3049318,3,244166.0
rl4209476353,Nov 11-13,2022W45,6,-9.22,496,-2505,3155125,4,18926.0
rl4209476353,Nov 18-20,2022W46,10,-7.18,68,-428,3178052,5,5338.0
rl4209476353,Nov 25-27World Cup (Qatar),2022W47,12,-0.77,18,-50,3186896,6,1227.0
rl1127187201,Feb 11-13,2022W06,1,0.0,7094,0,1795484,1,1795484.0
rl1127187201,Feb 18-20,2022W07,3,-8.91,1927,-5167,2635059,2,195128.0
rl1127187201,Feb 25-27,2022W08,7,-7.05,689,-1238,2774457,3,57559.0
rl1127187201,Mar 4-6,2022W09,16,-9.14,84,-605,2795431,4,4957.0
rl1127187201,Mar 11-13,2022W10,12,5.85,25,-59,2807212,5,7855.0
rl1127187201,Mar 18-20,2022W11,16,-9.73,3,-22,2569119,6,212.0
rl1742045953,Aug 12-14,2022W32,1,0.0,5712,0,698217,1,698217.0
rl1742045953,Aug 19-21,2022W33,1,-3.76,4275,-1437,1711904,2,435358.0
rl1742045953,Aug 26-28,2022W34,1,-6.71,2,-4273,2027548,3,143285.0
rl1742045953,Sep 2-4,2022W35,3,0.77,1476,1474,2359564,4,154361.0
rl1742045953,Sep 9-11,2022W36,4,-7.04,650,-826,2428867,5,45703.0
rl1742045953,Sep 16-18,2022W37,8,-7.88,196,-454,2435936,6,9687.0
rl1742045953,Sep 23-25,2022W38,17,-9.68,15,-181,2436380,7,307.0
rl1374454529,Nov 18-20,2022W46,1,0.0,9224,0,1162559,1,1162559.0
rl1374454529,Nov 25-27World Cup (Qatar),2022W47,1,-5.94,6989,-2235,1716539,2,471520.0
rl1374454529,Dec 2-4World Cup (Qatar),2022W48,3,-0.8,1,-6988,1958055,4,94242.0
rl1374454529,Dec 9-11World Cup (Qatar),2022W49,5,-7.56,624,623,2079420,6,23012.0
rl1374454529,Dec 16-18World Cup (Qatar),2022W50,13,-9.66,7,-617,2101640,8,790.0
rl2800583425,Nov 11-13,2022W45,1,0.0,9065,0,2014423,1,791374.0
rl2800583425,Nov 18-20,2022W46,2,-4.27,3381,-5684,2853601,2,453319.0
rl2800583425,Nov 25-27World Cup (Qatar),2022W47,3,-7.18,1916,-1465,3000300,3,127762.0
rl2800583425,Dec 2-4World Cup (Qatar),2022W48,5,-6.17,808,-1108,3157901,4,48965.0
rl2800583425,Dec 9-11World Cup (Qatar),2022W49,8,-6.37,442,-366,3287845,5,17769.0
rl2800583425,Dec 16-18World Cup (Qatar),2022W50,16,-9.76,5,-437,3318878,6,422.0
rl2720826113,Feb 4-6,2022W05,1,0.0,4366,0,1893370,1,1086679.0
rl2720826113,Feb 11-13,2022W06,4,-8.02,1238,-3128,2597972,2,214720.0
rl2720826113,Feb 18-20,2022W07,6,-6.31,756,-482,2820544,3,79148.0
rl2720826113,Feb 25-27,2022W08,10,-4.75,480,-276,2910330,4,41521.0
rl2720826113,Mar 4-6,2022W09,9,-6.91,167,-313,2939181,5,12810.0
rl2720826113,Mar 11-13,2022W10,13,-4.07,148,-19,2956794,6,7592.0
rl2720826113,Mar 18-20,2022W11,17,-9.79,6,-142,2851565,7,157.0
rl3828515585,Mar 4-6,2022W09,1,0.0,5926,0,1168739,1,935619.0
rl3828515585,Mar 11-13,2022W10,1,-3.67,3190,-2736,2556476,2,591963.0
rl3828515585,Mar 18-20,2022W11,2,-7.71,1381,-1809,2017181,3,135557.0
rl3828515585,Mar 25-27,2022W12,5,-5.77,602,-779,2123766,4,57378.0
rl3828515585,Apr 1-3,2022W13,7,-6.95,187,-415,2160632,5,17474.0
rl3828515585,Apr 8-10,2022W14,13,-8.51,18,-169,2169012,6,2602.0
rl3828515585,Apr 15-17,2022W15,18,-9.14,7,-11,2166813,7,223.0
rl1273332481,Oct 14-16,2022W41,1,0.0,8367,0,1035770,1,831275.0
rl1273332481,Oct 21-23,2022W42,2,-6.82,3065,-5302,1786702,2,264010.0
rl1273332481,Oct 28-30,2022W43,5,-7.28,1084,-1981,2050947,3,71883.0
rl1273332481,Nov 4-6,2022W44,8,-6.61,405,-679,2111697,4,24398.0
rl1273332481,Nov 11-13,2022W45,8,-8.35,74,-331,2130252,5,4017.0
rl1273332481,Nov 18-20,2022W46,13,-8.03,6,-68,2136495,6,793.0
rl332628737,Jul 29-31,2022W30,1,0.0,3896,0,498728,1,456229.0
rl332628737,Aug 5-7,2022W31,1,-2.24,3569,-327,1245468,2,354103.0
rl332628737,Aug 12-14,2022W32,2,-5.49,1990,-1579,1639894,3,159776.0
rl332628737,Aug 19-21,2022W33,6,-5.43,980,-1010,1822128,4,73068.0
rl332628737,Aug 26-28,2022W34,7,-6.53,450,-530,1889568,5,25339.0
rl332628737,Sep 2-4,2022W35,9,0.41,316,-134,1933703,6,26380.0
rl332628737,Sep 9-11,2022W36,9,-8.11,100,-216,1935595,7,4991.0
rl3990913793,Oct 7-9,2022W40,1,0.0,7335,0,6397285,3,922119.0
rl3990913793,Oct 14-16,2022W41,2,-6.18,3342,-3993,7085312,4,352235.0
rl3990913793,Oct 21-23,2022W42,4,-6.91,1183,-2159,7265408,5,108943.0
rl3990913793,Oct 28-30,2022W43,8,-7.17,374,-809,7289370,6,30872.0
rl3990913793,Nov 4-6,2022W44,11,-6.21,126,-248,7307400,7,11697.0
rl3990913793,Nov 11-13,2022W45,12,-8.67,35,-91,7324631,8,1550.0
rl3990913793,Nov 18-20,2022W46,15,-8.84,3,-32,7330064,9,180.0
rl104235777,Mar 18-20,2022W11,1,0.0,6332,0,723811,1,658108.0
rl104235777,Mar 25-27,2022W12,1,-0.59,3662,-2670,1321438,2,269935.0
rl104235777,Apr 1-3,2022W13,2,-0.62,1597,-2065,1512384,3,102506.0
rl104235777,Apr 8-10,2022W14,6,-0.58,472,-1125,1593469,4,43013.0
rl104235777,Apr 15-17,2022W15,10,-8.96,129,-343,1628434,5,4492.0
rl104235777,Apr 22-24,2022W16,16,-9.45,5,-124,1739866,6,247.0
rl3443163905,Apr 8-10,2022W14,1,0.0,6230,0,713846,0,713826.0
rl3443163905,Apr 15-17,2022W15,4,0.0,2095,0,1285667,0,185941.0
rl3443163905,Apr 22-24,2022W16,4,0.0,973,0,1500660,1,77782.0
rl3443163905,Apr 29-May 1,2022W17,6,-0.81,546,-427,1638587,2,71506.0
rl3443163905,May 6-8,2022W18,8,-9.25,61,-485,1684207,3,5354.0
rl3443163905,May 20-22,2022W20,17,0.0,1,0,1671277,5,150.0
rl147096321,May 20-22,2022W20,2,0.0,3932,0,480058,1,441715.0
rl147096321,May 27-29,2022W21,3,-3.98,2950,-982,1127132,2,266000.0
rl147096321,Jun 3-5,2022W22,5,-0.75,815,-2135,1394035,3,66540.0
rl147096321,Jun 10-12,2022W23,8,-6.24,415,-400,1468512,4,25029.0
rl147096321,Jun 17-19,2022W24,7,-6.12,143,-272,1498867,5,9717.0
rl147096321,Jun 24-26,2022W25,15,-9.01,16,-127,1502808,6,958.0
rl1294828289,Jan 28-30,2022W04,8,0.0,239,0,9248,0,9248.0
rl1294828289,Feb 4-6,2022W05,2,0.0,2252,0,905158,1,547582.0
rl1294828289,Feb 11-13,2022W06,6,-8.64,596,-1656,1216452,2,74439.0
rl1294828289,Feb 18-20,2022W07,11,-0.81,247,-349,1256299,3,14128.0
rl1294828289,Feb 25-27,2022W08,17,-5.12,87,-160,1271671,4,6898.0
rl1294828289,Mar 4-6,2022W09,20,-9.78,3,-84,1271932,5,154.0
rl1731953409,Apr 1-3,2022W13,1,0.0,7344,0,746912,1,572996.0
rl1731953409,Apr 8-10,2022W14,2,-7.13,1779,-5565,1151201,2,164427.0
rl1731953409,Apr 15-17,2022W15,7,-8.51,377,-1402,1269553,3,24553.0
rl1731953409,Apr 22-24,2022W16,14,-0.79,76,-301,1337493,4,5153.0
rl1731953409,Apr 29-May 1,2022W17,12,1.87,70,-6,1348838,5,6115.0
rl4226253569,Oct 21-23,2022W42,3,0.0,1527,0,116089,1,116089.0
rl4226253569,Oct 28-30,2022W43,3,15.11,3306,1779,434702,2,291448.0
rl4226253569,Nov 4-6,2022W44,2,-2.04,3053,-253,880614,3,231880.0
rl4226253569,Nov 11-13,2022W45,2,-8.61,731,-2322,1037241,4,32289.0
rl4226253569,Nov 18-20,2022W46,9,-7.02,123,-608,1051421,5,9607.0
rl4226253569,Nov 25-27World Cup (Qatar),2022W47,11,-0.78,30,-93,1069888,6,2111.0
rl4226253569,Dec 2-4World Cup (Qatar),2022W48,18,-5.38,13,-17,1086397,7,976.0
rl2044232449,Sep 2-4,2022W35,2,0.0,1647,0,198345,1,158882.0
rl2044232449,Sep 9-11,2022W36,1,14.67,3891,2244,588695,2,391922.0
rl2044232449,Sep 16-18,2022W37,1,13.39,5547,1656,2051191,3,916859.0
rl2044232449,Sep 23-25,2022W38,1,-0.51,3782,-1765,3144114,4,448828.0
rl2044232449,Sep 30-Oct 2,2022W39,2,-7.87,979,-2803,3435874,5,95544.0
rl2044232449,Oct 7-9,2022W40,6,-6.35,362,-617,3529977,6,34876.0
rl2044232449,Oct 14-16,2022W41,14,-9.31,37,-325,3509864,7,2392.0
rl2044232449,Oct 21-23,2022W42,15,-8.68,14,-23,3433217,8,316.0
rl2044232449,Oct 28-30,2022W43,13,8.26,8,-6,1109803,9,577.0
rl533955329,Jul 29-31,2022W30,3,0.0,2808,0,339108,1,307653.0
rl533955329,Aug 5-7,2022W31,3,-4.43,1688,-1120,625411,2,171469.0
rl533955329,Aug 12-14,2022W32,3,-3.86,999,-689,791276,3,105310.0
rl533955329,Aug 19-21,2022W33,4,-2.28,845,-154,915571,4,81330.0
rl533955329,Aug 26-28,2022W34,9,-0.72,313,-532,962542,5,22795.0
rl533955329,Sep 2-4,2022W35,10,0.29,208,-105,1000772,6,23462.0
rl533955329,Sep 9-11,2022W36,12,-8.71,42,-166,1001225,7,3017.0
rl533955329,Sep 16-18,2022W37,20,-4.81,17,-25,997146,8,1565.0
rl533955329,Sep 23-25,2022W38,11,-1.42,14,-3,996467,9,1343.0
rl533955329,Sep 30-Oct 2,2022W39,9,2.01,14,0,991504,10,1613.0
rl533955329,Oct 7-9,2022W40,15,-4.41,8,-6,991561,11,902.0
rl533955329,Oct 14-16,2022W41,15,0.44,10,2,983280,12,1299.0
rl533955329,Oct 21-23,2022W42,13,-5.27,7,-3,961560,13,615.0
rl3258614529,Apr 8-10,2022W14,12,0.0,6,0,6494,0,6494.0
rl3258614529,Apr 15-17,2022W15,1,0.0,4303,0,423527,1,417043.0
rl3258614529,Apr 22-24,2022W16,3,-7.58,1486,-2817,668540,2,100757.0
rl3258614529,Apr 29-May 1,2022W17,5,-1.57,766,-720,820822,3,84952.0
rl3258614529,May 6-8,2022W18,6,-9.04,69,-697,871508,4,8147.0
rl3258614529,May 13-15,2022W19,14,-9.87,2,-67,870248,5,105.0
rl2737603329,Feb 4-6,2022W05,3,0.0,2611,0,759054,1,463450.0
rl2737603329,Feb 11-13,2022W06,9,-9.12,369,-2242,1071242,2,40590.0
rl2737603329,Feb 18-20,2022W07,14,-8.79,73,-296,1097786,3,4919.0
rl2737603329,Feb 25-27,2022W08,19,-0.76,38,-35,1106702,4,4547.0
rl3102638849,Nov 25-27World Cup (Qatar),2022W47,2,0.0,2137,0,147702,2,129024.0
rl3102638849,Dec 2-4World Cup (Qatar),2022W48,1,0.25,2,-2135,502491,4,161240.0
rl3102638849,Dec 9-11World Cup (Qatar),2022W49,3,-5.71,1589,1587,721930,6,69186.0
rl3102638849,Dec 16-18World Cup (Qatar),2022W50,6,-9.59,80,-1509,760577,8,2850.0
rl3102638849,Jan 13-15,2023W02,11,0.0,124,0,772946,8,2243.0
